STATE/REGION,IMPORT_VAL,IMP_NAICS,IMP_NAICS_DESC,YEAR,IMP_LEVEL,GDP_CODE
WI,10516687,113,"FORESTRY PRODUCTS, NESOI",2016,3,113-115
WV,342204,113,"FORESTRY PRODUCTS, NESOI",2016,3,113-115
WY,1026416,113,"FORESTRY PRODUCTS, NESOI",2016,3,113-115
AK,105784,1132,FORESTRY PRODUCTS,2016,4,113-115
AL,20274651,1132,FORESTRY PRODUCTS,2016,4,113-115
AR,5230780,1132,FORESTRY PRODUCTS,2016,4,113-115
AZ,1293128,1132,FORESTRY PRODUCTS,2016,4,113-115
CA,196885940,1132,FORESTRY PRODUCTS,2016,4,113-115
CO,232126,1132,FORESTRY PRODUCTS,2016,4,113-115
CT,3503805,1132,FORESTRY PRODUCTS,2016,4,113-115
DC,59405,1132,FORESTRY PRODUCTS,2016,4,113-115
DE,5245605,1132,FORESTRY PRODUCTS,2016,4,113-115
FL,17448754,1132,FORESTRY PRODUCTS,2016,4,113-115
GA,101564881,1132,FORESTRY PRODUCTS,2016,4,113-115
HI,96390,1132,FORESTRY PRODUCTS,2016,4,113-115
IA,427404,1132,FORESTRY PRODUCTS,2016,4,113-115
ID,1023772,1132,FORESTRY PRODUCTS,2016,4,113-115
IL,148113362,1132,FORESTRY PRODUCTS,2016,4,113-115
IN,27657623,1132,FORESTRY PRODUCTS,2016,4,113-115
KS,99915,1132,FORESTRY PRODUCTS,2016,4,113-115
KY,2567667,1132,FORESTRY PRODUCTS,2016,4,113-115
LA,183962691,1132,FORESTRY PRODUCTS,2016,4,113-115
MA,16096182,1132,FORESTRY PRODUCTS,2016,4,113-115
MD,24241073,1132,FORESTRY PRODUCTS,2016,4,113-115
ME,1244704,1132,FORESTRY PRODUCTS,2016,4,113-115
MI,2817903,1132,FORESTRY PRODUCTS,2016,4,113-115
MN,18559220,1132,FORESTRY PRODUCTS,2016,4,113-115
MO,10931492,1132,FORESTRY PRODUCTS,2016,4,113-115
MS,11990140,1132,FORESTRY PRODUCTS,2016,4,113-115
MT,19253,1132,FORESTRY PRODUCTS,2016,4,113-115
NC,106579876,1132,FORESTRY PRODUCTS,2016,4,113-115
NE,54179,1132,FORESTRY PRODUCTS,2016,4,113-115
NH,5894,1132,FORESTRY PRODUCTS,2016,4,113-115
NJ,284089599,1132,FORESTRY PRODUCTS,2016,4,113-115
NM,241218,1132,FORESTRY PRODUCTS,2016,4,113-115
NV,267607,1132,FORESTRY PRODUCTS,2016,4,113-115
NY,74422929,1132,FORESTRY PRODUCTS,2016,4,113-115
OH,22132677,1132,FORESTRY PRODUCTS,2016,4,113-115
OK,32814156,1132,FORESTRY PRODUCTS,2016,4,113-115
OR,4139281,1132,FORESTRY PRODUCTS,2016,4,113-115
PA,6557900,1132,FORESTRY PRODUCTS,2016,4,113-115
PR,175546,1132,FORESTRY PRODUCTS,2016,4,113-115
RI,404031,1132,FORESTRY PRODUCTS,2016,4,113-115
SC,258422347,1132,FORESTRY PRODUCTS,2016,4,113-115
SD,55881,1132,FORESTRY PRODUCTS,2016,4,113-115
TN,293060331,1132,FORESTRY PRODUCTS,2016,4,113-115
TX,24379332,1132,FORESTRY PRODUCTS,2016,4,113-115
UT,29322958,1132,FORESTRY PRODUCTS,2016,4,113-115
VA,129032747,1132,FORESTRY PRODUCTS,2016,4,113-115
VT,1089878,1132,FORESTRY PRODUCTS,2016,4,113-115
WA,31626855,1132,FORESTRY PRODUCTS,2016,4,113-115
WI,7381370,1132,FORESTRY PRODUCTS,2016,4,113-115
WV,2735,1132,FORESTRY PRODUCTS,2016,4,113-115
WY,417182,1132,FORESTRY PRODUCTS,2016,4,113-115
AK,566784,1133,TIMBER AND LOGS,2016,4,113-115
AL,8877,1133,TIMBER AND LOGS,2016,4,113-115
AZ,174995,1133,TIMBER AND LOGS,2016,4,113-115
CA,3708840,1133,TIMBER AND LOGS,2016,4,113-115
CO,44367,1133,TIMBER AND LOGS,2016,4,113-115
CT,450964,1133,TIMBER AND LOGS,2016,4,113-115
DE,11951,1133,TIMBER AND LOGS,2016,4,113-115
FL,3362012,1133,TIMBER AND LOGS,2016,4,113-115
GA,2306852,1133,TIMBER AND LOGS,2016,4,113-115
HI,7545,1133,TIMBER AND LOGS,2016,4,113-115
IA,55104,1133,TIMBER AND LOGS,2016,4,113-115
ID,5820743,1133,TIMBER AND LOGS,2016,4,113-115
IL,282251,1133,TIMBER AND LOGS,2016,4,113-115
IN,567440,1133,TIMBER AND LOGS,2016,4,113-115
KS,1039518,1133,TIMBER AND LOGS,2016,4,113-115
KY,1149784,1133,TIMBER AND LOGS,2016,4,113-115
MA,492213,1133,TIMBER AND LOGS,2016,4,113-115
MD,294179,1133,TIMBER AND LOGS,2016,4,113-115
ME,6050416,1133,TIMBER AND LOGS,2016,4,113-115
MI,12853005,1133,TIMBER AND LOGS,2016,4,113-115
MN,6418429,1133,TIMBER AND LOGS,2016,4,113-115
MO,225850,1133,TIMBER AND LOGS,2016,4,113-115
MS,2885,1133,TIMBER AND LOGS,2016,4,113-115
MT,1216944,1133,TIMBER AND LOGS,2016,4,113-115
NC,4389173,1133,TIMBER AND LOGS,2016,4,113-115
ND,566801,1133,TIMBER AND LOGS,2016,4,113-115
NE,3215099,1133,TIMBER AND LOGS,2016,4,113-115
NH,129652,1133,TIMBER AND LOGS,2016,4,113-115
NJ,5323592,1133,TIMBER AND LOGS,2016,4,113-115
NM,12131,1133,TIMBER AND LOGS,2016,4,113-115
NV,579373,1133,TIMBER AND LOGS,2016,4,113-115
NY,1661306,1133,TIMBER AND LOGS,2016,4,113-115
OH,1131783,1133,TIMBER AND LOGS,2016,4,113-115
OK,17892,1133,TIMBER AND LOGS,2016,4,113-115
OR,17097928,1133,TIMBER AND LOGS,2016,4,113-115
PA,1633977,1133,TIMBER AND LOGS,2016,4,113-115
PR,333192,1133,TIMBER AND LOGS,2016,4,113-115
SC,198376,1133,TIMBER AND LOGS,2016,4,113-115
SD,653341,1133,TIMBER AND LOGS,2016,4,113-115
TN,724740,1133,TIMBER AND LOGS,2016,4,113-115
TX,1273315,1133,TIMBER AND LOGS,2016,4,113-115
UT,31656,1133,TIMBER AND LOGS,2016,4,113-115
VA,1913146,1133,TIMBER AND LOGS,2016,4,113-115
VT,416144,1133,TIMBER AND LOGS,2016,4,113-115
WA,21656243,1133,TIMBER AND LOGS,2016,4,113-115
WI,3135317,1133,TIMBER AND LOGS,2016,4,113-115
WV,339469,1133,TIMBER AND LOGS,2016,4,113-115
WY,609234,1133,TIMBER AND LOGS,2016,4,113-115
AK,5975723,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
AL,2511424,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
AR,11375547,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
AZ,55718088,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
CA,3777177056,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
CO,13033777,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
CT,207073630,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
DC,5776888,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
DE,10319739,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
FL,2103749251,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
GA,335414937,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
HI,63480957,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
IA,3455468,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
ID,3842482,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
IL,744515921,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
IN,126857400,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
KS,4245945,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
KY,11134841,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
LA,27166920,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MA,2019523628,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MD,168819439,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
ME,208921410,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MI,38739719,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MN,31550040,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MO,53967780,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MS,334421,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
MT,389028,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NC,83305336,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
ND,2782687,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NE,1076181,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NH,124029620,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NJ,1171752486,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NM,633576,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NV,10185925,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
NY,1010213407,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
OH,22767439,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
OK,199024,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
OR,68176531,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
PA,96259966,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
PR,43690232,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
RI,103887012,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
SC,37260906,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
SD,2304,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
TN,13024358,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
TX,520667076,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
UT,11330664,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
VA,405298419,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
VI,63680,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
VT,37878622,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
WA,984625773,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
WI,21245775,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
WY,53715,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2016,3,113-115
AK,5975723,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
AL,2511424,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
AR,11375547,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
AZ,55718088,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
CA,3777177056,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
CO,13033777,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
CT,207073630,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
DC,5776888,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
DE,10319739,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
FL,2103749251,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
GA,335414937,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
HI,63480957,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
IA,3455468,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
ID,3842482,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
IL,744515921,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
IN,126857400,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
KS,4245945,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
KY,11134841,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
LA,27166920,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MA,2019523628,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MD,168819439,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
ME,208921410,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MI,38739719,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MN,31550040,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MO,53967780,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MS,334421,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
MT,389028,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NC,83305336,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
ND,2782687,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NE,1076181,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NH,124029620,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NJ,1171752486,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NM,633576,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NV,10185925,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
NY,1010213407,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
OH,22767439,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
OK,199024,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
OR,68176531,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
PA,96259966,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
PR,43690232,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
RI,103887012,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
SC,37260906,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
SD,2304,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
TN,13024358,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
TX,520667076,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
UT,11330664,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
VA,405298419,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
VI,63680,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
VT,37878622,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
WA,984625773,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
WI,21245775,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
WY,53715,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2016,4,113-115
AK,221523943,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
AL,2083660115,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
AR,16744423,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
AZ,38090288,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
CA,12648884595,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
CO,1344573263,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
CT,51340658,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
DC,19267,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
DE,1431989572,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
FL,270593364,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
GA,152023171,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
HI,1443183089,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
IA,258096310,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
ID,23181842,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
IL,15547716948,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
IN,85342181,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
KS,77548706,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
KY,25782111,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
LA,15475060713,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MA,656014122,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MD,312418525,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
ME,80415496,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MI,2684480461,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MN,3415261606,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MO,699255684,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MS,1882114177,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
MT,2101329467,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NC,85108949,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
ND,40329351,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NE,1557006,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NH,32675895,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NJ,5619595755,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NM,4551131,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NV,28785328,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
NY,1429482500,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
OH,734002273,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
OK,1690161388,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
OR,49189049,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
PA,6124024633,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
PR,601531430,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
RI,8952978,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
SC,23684301,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
SD,20737030,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
TN,62350200,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
TX,28027706000,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
UT,35122131,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
VA,63141629,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
VI,149129183,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
VT,96909980,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
WA,5275500606,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
WI,87012813,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
WV,12994010,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
WY,328551307,21,"OIL, GAS, MINERALS AND ORES",2016,2,21
AK,70738080,211,OIL AND GAS,2016,3,211
AL,1896176423,211,OIL AND GAS,2016,3,211
AR,3150965,211,OIL AND GAS,2016,3,211
AZ,25322411,211,OIL AND GAS,2016,3,211
CA,12524201414,211,OIL AND GAS,2016,3,211
CO,1332570780,211,OIL AND GAS,2016,3,211
CT,12615581,211,OIL AND GAS,2016,3,211
DE,1419229075,211,OIL AND GAS,2016,3,211
FL,21084248,211,OIL AND GAS,2016,3,211
GA,22672788,211,OIL AND GAS,2016,3,211
HI,1383495610,211,OIL AND GAS,2016,3,211
IA,251588453,211,OIL AND GAS,2016,3,211
ID,8800268,211,OIL AND GAS,2016,3,211
IL,15186969409,211,OIL AND GAS,2016,3,211
IN,3134018,211,OIL AND GAS,2016,3,211
KS,35175953,211,OIL AND GAS,2016,3,211
KY,2159508,211,OIL AND GAS,2016,3,211
LA,14793151433,211,OIL AND GAS,2016,3,211
MA,570812745,211,OIL AND GAS,2016,3,211
MD,28217196,211,OIL AND GAS,2016,3,211
ME,49398016,211,OIL AND GAS,2016,3,211
MI,2608330030,211,OIL AND GAS,2016,3,211
MN,3369203150,211,OIL AND GAS,2016,3,211
MO,692154552,211,OIL AND GAS,2016,3,211
MS,1824538646,211,OIL AND GAS,2016,3,211
MT,2100082853,211,OIL AND GAS,2016,3,211
NC,1999676,211,OIL AND GAS,2016,3,211
ND,29464340,211,OIL AND GAS,2016,3,211
NE,363521,211,OIL AND GAS,2016,3,211
NH,9651713,211,OIL AND GAS,2016,3,211
NJ,5523836574,211,OIL AND GAS,2016,3,211
NM,3026153,211,OIL AND GAS,2016,3,211
NV,6718224,211,OIL AND GAS,2016,3,211
NY,1350868584,211,OIL AND GAS,2016,3,211
OH,587630842,211,OIL AND GAS,2016,3,211
OK,1646763869,211,OIL AND GAS,2016,3,211
OR,21776702,211,OIL AND GAS,2016,3,211
PA,5970378151,211,OIL AND GAS,2016,3,211
PR,427618131,211,OIL AND GAS,2016,3,211
RI,246291,211,OIL AND GAS,2016,3,211
SC,756044,211,OIL AND GAS,2016,3,211
SD,20219491,211,OIL AND GAS,2016,3,211
TN,21148550,211,OIL AND GAS,2016,3,211
TX,27649051189,211,OIL AND GAS,2016,3,211
UT,6791514,211,OIL AND GAS,2016,3,211
VA,8499078,211,OIL AND GAS,2016,3,211
VI,149105803,211,OIL AND GAS,2016,3,211
VT,87442990,211,OIL AND GAS,2016,3,211
WA,5212443770,211,OIL AND GAS,2016,3,211
WI,66332708,211,OIL AND GAS,2016,3,211
WV,31053,211,OIL AND GAS,2016,3,211
WY,328292674,211,OIL AND GAS,2016,3,211
AK,70738080,2111,OIL AND GAS,2016,4,211
AL,1896176423,2111,OIL AND GAS,2016,4,211
AR,3150965,2111,OIL AND GAS,2016,4,211
AZ,25322411,2111,OIL AND GAS,2016,4,211
CA,12524201414,2111,OIL AND GAS,2016,4,211
CO,1332570780,2111,OIL AND GAS,2016,4,211
CT,12615581,2111,OIL AND GAS,2016,4,211
DE,1419229075,2111,OIL AND GAS,2016,4,211
FL,21084248,2111,OIL AND GAS,2016,4,211
GA,22672788,2111,OIL AND GAS,2016,4,211
HI,1383495610,2111,OIL AND GAS,2016,4,211
IA,251588453,2111,OIL AND GAS,2016,4,211
ID,8800268,2111,OIL AND GAS,2016,4,211
IL,15186969409,2111,OIL AND GAS,2016,4,211
IN,3134018,2111,OIL AND GAS,2016,4,211
KS,35175953,2111,OIL AND GAS,2016,4,211
KY,2159508,2111,OIL AND GAS,2016,4,211
LA,14793151433,2111,OIL AND GAS,2016,4,211
MA,570812745,2111,OIL AND GAS,2016,4,211
MD,28217196,2111,OIL AND GAS,2016,4,211
ME,49398016,2111,OIL AND GAS,2016,4,211
MI,2608330030,2111,OIL AND GAS,2016,4,211
MN,3369203150,2111,OIL AND GAS,2016,4,211
MO,692154552,2111,OIL AND GAS,2016,4,211
MS,1824538646,2111,OIL AND GAS,2016,4,211
MT,2100082853,2111,OIL AND GAS,2016,4,211
NC,1999676,2111,OIL AND GAS,2016,4,211
ND,29464340,2111,OIL AND GAS,2016,4,211
NE,363521,2111,OIL AND GAS,2016,4,211
NH,9651713,2111,OIL AND GAS,2016,4,211
NJ,5523836574,2111,OIL AND GAS,2016,4,211
NM,3026153,2111,OIL AND GAS,2016,4,211
NV,6718224,2111,OIL AND GAS,2016,4,211
NY,1350868584,2111,OIL AND GAS,2016,4,211
OH,587630842,2111,OIL AND GAS,2016,4,211
OK,1646763869,2111,OIL AND GAS,2016,4,211
OR,21776702,2111,OIL AND GAS,2016,4,211
PA,5970378151,2111,OIL AND GAS,2016,4,211
PR,427618131,2111,OIL AND GAS,2016,4,211
RI,246291,2111,OIL AND GAS,2016,4,211
SC,756044,2111,OIL AND GAS,2016,4,211
SD,20219491,2111,OIL AND GAS,2016,4,211
TN,21148550,2111,OIL AND GAS,2016,4,211
TX,27649051189,2111,OIL AND GAS,2016,4,211
UT,6791514,2111,OIL AND GAS,2016,4,211
VA,8499078,2111,OIL AND GAS,2016,4,211
VI,149105803,2111,OIL AND GAS,2016,4,211
VT,87442990,2111,OIL AND GAS,2016,4,211
WA,5212443770,2111,OIL AND GAS,2016,4,211
